DS_DATA_CURTA,HR_HORA,HORA,MINUTOS,PERÍODO,DS_RODOVIA,DS_MUNICIPIO_OCORRENCIA,SG_UF_LOCAL_OCORRENCIA,REGIÃO_OCORRENCIA,DS_TIPO_ENQTO,DS_COMPLEMENTO,CARGA_PADRÃO,QTDE OCORRÊNCIAS,,,
06/10/24,0,0,0,Noite,381,CAMANDUCAIA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
06/10/24,9,0.375,540,Manhã,153,PRATA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
06/10/24,18,0.75,1080,Noite,116,CAJATI,SP,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
07/10/24,2,0.083333333,120,Noite,365,PATOS DE MINAS,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
08/10/24,7,0.291666667,420,Manhã,222,DOM ELISEU,PA,Norte,Roubo,De Carga de Cigarros,Cigarros,1,,,
08/10/24,16,0.666666667,960,Tarde,101,NITEROI,RJ,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
08/10/24,7,0.291666667,420,Manhã,Não Informado,SAO GONCALO,RJ,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
08/10/24,18,0.75,1080,Noite,116,BARRA DO TURVO,SP,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
09/10/24,10,0.416666667,600,Manhã,476,UNIAO DA VITORIA,PR,Sul,Furto,De Carga de Alimentos,Alimentos,1,,,
09/10/24,3,0.125,180,Noite,116,JUQUITIBA,SP,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
10/10/24,20,0.833333333,1200,Noite,101,URUCUCA,BA,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
10/10/24,3,0.125,180,Noite,381,BELA VISTA DE MINAS,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
10/10/24,0,0,0,Noite,381,SAO GONCALO DO SAPUCAI,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
10/10/24,4,0.166666667,240,Noite,381,CARMO DA CACHOEIRA,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
10/10/24,18,0.75,1080,Noite,365,JEQUITAI,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
10/10/24,3,0.125,180,Noite,381,EXTREMA,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
10/10/24,6,0.25,360,Manhã,232,RECIFE,PE,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
10/10/24,1,0.041666667,60,Noite,376,ORTIGUEIRA,PR,Sul,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
10/10/24,20,0.833333333,1200,Noite,116,DUQUE DE CAXIAS,RJ,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
10/10/24,10,0.416666667,600,Manhã,116,BARRA DO TURVO,SP,Sudeste,Roubo,de Carga de Agrotóxicos,Agrotóxicos,1,,,
11/10/24,22,0.916666667,1320,Noite,101,CAMPO ALEGRE,AL,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
11/10/24,3,0.125,180,Noite,381,EXTREMA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
11/10/24,23,0.958333333,1380,Noite,381,SAO GONCALO DO RIO ABAIXO,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
11/10/24,5,0.208333333,300,Noite,040,CONTAGEM,MG,Sudeste,Furto,De Carga de Eletrodomésticos,Eletrodomésticos,1,,,
11/10/24,23,0.958333333,1380,Noite,381,CAMPANHA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
11/10/24,19,0.791666667,1140,Noite,116,BARRA DO TURVO,SP,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
12/10/24,10,0.416666667,600,Manhã,040,SANTOS DUMONT,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
13/10/24,16,0.666666667,960,Tarde,116,CANUDOS,BA,Nordeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
13/10/24,14,0.583333333,840,Tarde,365,VARJAO DE MINAS,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
13/10/24,20,0.833333333,1200,Noite,277,PARANAGUA,PR,Sul,Furto,De Carga de Alimentos,Alimentos,1,,,
13/10/24,17,0.708333333,1020,Tarde,277,BALSA NOVA,PR,Sul,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
14/10/24,5,0.208333333,300,Noite,116,ENCRUZILHADA,BA,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
14/10/24,12,0.5,720,Tarde,101,URUCUCA,BA,Nordeste,Roubo,De Carga de Eletrodomésticos,Eletrodomésticos,1,,,
14/10/24,15,0.625,900,Tarde,376,ORTIGUEIRA,PR,Sul,Furto,Saque de Carga,Saque de Carga,1,,,
14/10/24,3,0.125,180,Noite,304,MOSSORO,RN,Nordeste,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
14/10/24,17,0.708333333,1020,Tarde,116,CAJATI,SP,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
14/10/24,0,0,0,Noite,116,CAJATI,SP,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
15/10/24,13,0.541666667,780,Tarde,262,CAMPO FLORIDO,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
15/10/24,11,0.458333333,660,Manhã,116,LEOPOLDINA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
15/10/24,20,0.833333333,1200,Noite,262,RIO CASCA,MG,Sudeste,Roubo,de Carga de Bebidas,Bebidas,1,,,
15/10/24,5,0.208333333,300,Noite,277,PARANAGUA,PR,Sul,Furto,de Carga de Agrotóxicos,Agrotóxicos,1,,,
15/10/24,22,0.916666667,1320,Noite,116,CAMPINA GRANDE DO SUL,PR,Sul,Furto,Saque de Carga,Saque de Carga,1,,,
15/10/24,19,0.791666667,1140,Noite,116,CAMPINA GRANDE DO SUL,PR,Sul,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
15/10/24,22,0.916666667,1320,Noite,101,CRISTINAPOLIS,SE,Nordeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
15/10/24,16,0.666666667,960,Tarde,116,CAJATI,SP,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
16/10/24,9,0.375,540,Manhã,415,ITABUNA,BA,Nordeste,Furto,Saque de Carga,Saque de Carga,1,,,
16/10/24,5,0.208333333,300,Noite,116,POCOES,BA,Nordeste,Roubo,Saque de Carga,Saque de Carga,1,,,
16/10/24,5,0.208333333,300,Noite,316,ZE DOCA,MA,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
16/10/24,21,0.875,1260,Noite,116,ITAOBIM,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
16/10/24,11,0.458333333,660,Manhã,381,LAVRAS,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
16/10/24,6,0.25,360,Manhã,116,LEOPOLDINA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
16/10/24,3,0.125,180,Noite,040,NOVA LIMA,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,2,,,
16/10/24,2,0.083333333,120,Noite,381,BOM JESUS DO AMPARO,MG,Sudeste,Furto,De Carga de Eletrodomésticos,Eletrodomésticos,1,,,
16/10/24,6,0.25,360,Manhã,262,RIO CASCA,MG,Sudeste,Roubo,Saque de Carga,Saque de Carga,1,,,
16/10/24,11,0.458333333,660,Manhã,381,SAO GONCALO DO RIO ABAIXO,MG,Sudeste,Roubo,Saque de Carga,Saque de Carga,1,,,
16/10/24,22,0.916666667,1320,Noite,010,SAO MIGUEL DO GUAMA,PA,Norte,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
16/10/24,1,0.041666667,60,Noite,101,GARUVA,SC,Sul,Roubo,De Carga de Alimentos,Alimentos,1,,,
17/10/24,9,0.375,540,Manhã,116,LEOPOLDINA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
17/10/24,4,0.166666667,240,Noite,116,MEDINA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
17/10/24,20,0.833333333,1200,Noite,381,CAMANDUCAIA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
17/10/24,3,0.125,180,Noite,262,PARA DE MINAS,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
17/10/24,1,0.041666667,60,Noite,381,SAO GONCALO DO RIO ABAIXO,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
17/10/24,5,0.208333333,300,Noite,277,PARANAGUA,PR,Sul,Furto,de Carga de Agrotóxicos,Agrotóxicos,1,,,
17/10/24,22,0.916666667,1320,Noite,116,MIRACATU,SP,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
17/10/24,22,0.916666667,1320,Noite,116,MIRACATU,SP,Sudeste,Roubo,Saque de Carga,Saque de Carga,1,,,
18/10/24,12,0.5,720,Tarde,262,IBATIBA,ES,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
18/10/24,10,0.416666667,600,Manhã,354,POUSO ALTO,MG,Sudeste,Furto,de Carga de Gado/Outros Animais,Gado/Outros Animais,1,,,
18/10/24,7,0.291666667,420,Manhã,116,MAGE,RJ,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
19/10/24,23,0.958333333,1380,Noite,230,BALSAS,MA,Nordeste,Roubo,de Carga de Gado/Outros Animais,Gado/Outros Animais,1,,,
19/10/24,21,0.875,1260,Noite,116,CACHOEIRA DE PAJEU,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
19/10/24,19,0.791666667,1140,Noite,381,LAVRAS,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
19/10/24,2,0.083333333,120,Noite,116,CAJATI,SP,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
20/10/24,12,0.5,720,Tarde,116,PACAJUS,CE,Nordeste,Furto,de Carga de Bebidas,Bebidas,1,,,
20/10/24,7,0.291666667,420,Manhã,365,JEQUITAI,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
20/10/24,13,0.541666667,780,Tarde,381,POUSO ALEGRE,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
20/10/24,7,0.291666667,420,Manhã,381,SANTO ANTONIO DO AMPARO,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
20/10/24,10,0.416666667,600,Manhã,376,ORTIGUEIRA,PR,Sul,Furto,De Carga de Alimentos,Alimentos,1,,,
21/10/24,3,0.125,180,Noite,381,ANTONIO DIAS,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
21/10/24,15,0.625,900,Tarde,040,SAO GONCALO DO ABAETE,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
21/10/24,1,0.041666667,60,Noite,381,BOM JESUS DO AMPARO,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
22/10/24,13,0.541666667,780,Tarde,101,MARAU,BA,Nordeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
22/10/24,21,0.875,1260,Noite,101,IBIRAPITANGA,BA,Nordeste,Roubo,de Carga de Bebidas,Bebidas,1,,,
22/10/24,6,0.25,360,Manhã,116,ALEM PARAIBA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
22/10/24,5,0.208333333,300,Noite,040,SETE LAGOAS,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
22/10/24,2,0.083333333,120,Noite,381,CAMBUI,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
22/10/24,1,0.041666667,60,Noite,Não Informado,CAMPINA GRANDE DO SUL,PR,Sul,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
23/10/24,2,0.083333333,120,Noite,116,CAMPINA GRANDE DO SUL,PR,Sul,Roubo,Saque de Carga,Saque de Carga,1,,,
23/10/24,1,0.041666667,60,Noite,116,MIRACATU,SP,Sudeste,Roubo,De Carga de Eletrodomésticos,Eletrodomésticos,1,,,
24/10/24,11,0.458333333,660,Manhã,262,SAO DOMINGOS DO PRATA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
24/10/24,7,0.291666667,420,Manhã,381,SAO GONCALO DO RIO ABAIXO,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
24/10/24,1,0.041666667,60,Noite,381,ITAPEVA,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
25/10/24,21,0.875,1260,Noite,242,OLIVEIRA DOS BREJINHOS,BA,Nordeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
25/10/24,10,0.416666667,600,Manhã,365,JEQUITAI,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
25/10/24,6,0.25,360,Manhã,116,MEDINA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
25/10/24,11,0.458333333,660,Manhã,050,UBERLANDIA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
25/10/24,2,0.083333333,120,Noite,381,CARMOPOLIS DE MINAS,MG,Sudeste,Furto,De Carga de Medicamentos,Medicamentos,1,,,
25/10/24,17,0.708333333,1020,Tarde,116,PONTO DOS VOLANTES,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
25/10/24,0,0,0,Noite,381,SAO SEBASTIAO DA BELA VISTA,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
25/10/24,6,0.25,360,Manhã,116,CAMPINA GRANDE DO SUL,PR,Sul,Furto,de Carga de Agrotóxicos,Agrotóxicos,1,,,
25/10/24,20,0.833333333,1200,Noite,277,PARANAGUA,PR,Sul,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
26/10/24,7,0.291666667,420,Manhã,381,NOVA ERA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
26/10/24,12,0.5,720,Tarde,116,TEOFILO OTONI,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
26/10/24,4,0.166666667,240,Noite,277,SANTA TEREZINHA DE ITAIPU,PR,Sul,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
26/10/24,2,0.083333333,120,Noite,116,SAO LOURENCO DA SERRA,SP,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
27/10/24,17,0.708333333,1020,Tarde,116,BOA NOVA,BA,Nordeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
27/10/24,11,0.458333333,660,Manhã,381,PERIQUITO,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
27/10/24,19,0.791666667,1140,Noite,381,JOAO MONLEVADE,MG,Sudeste,Roubo,de Carga de Bebidas,Bebidas,1,,,
28/10/24,14,0.583333333,840,Tarde,116,VITORIA DA CONQUISTA,BA,Nordeste,Furto,De Carga de Alimentos,Alimentos,1,,,
28/10/24,10,0.416666667,600,Manhã,262,SAO DOMINGOS DO PRATA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
28/10/24,12,0.5,720,Tarde,262,SAO DOMINGOS DO PRATA,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
28/10/24,9,0.375,540,Manhã,381,SAO GONCALO DO RIO ABAIXO,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
28/10/24,12,0.5,720,Tarde,153,CANAPOLIS,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
28/10/24,2,0.083333333,120,Noite,116,CAJATI,SP,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
28/10/24,13,0.541666667,780,Tarde,116,CAJATI,SP,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
29/10/24,6,0.25,360,Manhã,153,ITUMBIARA,GO,Centro-Oeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
29/10/24,4,0.166666667,240,Noite,381,BOM JESUS DO AMPARO,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
29/10/24,20,0.833333333,1200,Noite,116,PONTO DOS VOLANTES,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
29/10/24,18,0.75,1080,Noite,116,JUQUITIBA,SP,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
30/10/24,23,0.958333333,1380,Noite,101,MARAU,BA,Nordeste,Furto,De Carga de Eletrodomésticos,Eletrodomésticos,1,,,
30/10/24,2,0.083333333,120,Noite,116,PONTO DOS VOLANTES,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
30/10/24,9,0.375,540,Manhã,365,JEQUITAI,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
30/10/24,15,0.625,900,Tarde,116,ITAOBIM,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
30/10/24,23,0.958333333,1380,Noite,262,RIO CASCA,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
30/10/24,22,0.916666667,1320,Noite,Não Informado,UBERLANDIA,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
30/10/24,2,0.083333333,120,Noite,381,SANTO ANTONIO DO AMPARO,MG,Sudeste,Roubo,de Carga de Bebidas,Bebidas,1,,,
30/10/24,22,0.916666667,1320,Noite,050,UBERABA,MG,Sudeste,Roubo,de Carga de Bebidas,Bebidas,1,,,
30/10/24,19,0.791666667,1140,Noite,070,POXOREO,MT,Centro-Oeste,Furto,Saque de Carga,Saque de Carga,1,,,
30/10/24,6,0.25,360,Manhã,010,ULIANOPOLIS,PA,Norte,Roubo,De Carga de Cigarros,Cigarros,1,,,
31/10/24,6,0.25,360,Manhã,116,MANOEL VITORINO,BA,Nordeste,Furto,Saque de Carga,Saque de Carga,1,,,
31/10/24,1,0.041666667,60,Noite,040,CURVELO,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
31/10/24,9,0.375,540,Manhã,116,MEDINA,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
31/10/24,4,0.166666667,240,Noite,381,BOM JESUS DO AMPARO,MG,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
31/10/24,23,0.958333333,1380,Noite,116,CAJATI,SP,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),2,,,
01/11/24,21,0.875,1260,Noite,040,CARANDAI,MG,Sudeste,Furto,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
01/11/24,20,0.833333333,1200,Noite,364,ROSARIO OESTE,MT,Centro-Oeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
01/11/24,23,0.958333333,1380,Noite,040,DUQUE DE CAXIAS,RJ,Sudeste,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
01/11/24,16,0.666666667,960,Tarde,116,BARRA DO TURVO,SP,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
01/11/24,2,0.083333333,120,Noite,116,JUQUIA,SP,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
02/11/24,3,0.125,180,Noite,262,RIO CASCA,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
02/11/24,1,0.041666667,60,Noite,262,SAO DOMINGOS DO PRATA,MG,Sudeste,Roubo,de Carga de Bebidas,Bebidas,1,,,
02/11/24,0,0,0,Noite,381,PERDOES,MG,Sudeste,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
03/11/24,16,0.666666667,960,Tarde,116,ORIZANIA,MG,Sudeste,Furto,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
04/11/24,23,0.958333333,1380,Noite,101,RIO LARGO,AL,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
04/11/24,17,0.708333333,1020,Tarde,316,TIMON,MA,Nordeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
04/11/24,15,0.625,900,Tarde,116,PIRAI,RJ,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
04/11/24,14,0.583333333,840,Tarde,116,MIRACATU,SP,Sudeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
05/11/24,2,0.083333333,120,Noite,381,ITAGUARA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
05/11/24,2,0.083333333,120,Noite,493,ITABORAI,RJ,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
06/11/24,2,0.083333333,120,Noite,153,ITUMBIARA,GO,Centro-Oeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
06/11/24,2,0.083333333,120,Noite,381,EXTREMA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
06/11/24,10,0.416666667,600,Manhã,365,MONTES CLAROS,MG,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
06/11/24,10,0.416666667,600,Manhã,365,MONTES CLAROS,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
06/11/24,23,0.958333333,1380,Noite,381,CAMANDUCAIA,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
06/11/24,17,0.708333333,1020,Tarde,381,CARMO DA CACHOEIRA,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
06/11/24,6,0.25,360,Manhã,381,EXTREMA,MG,Sudeste,Roubo,Saque de Carga,Saque de Carga,1,,,
06/11/24,15,0.625,900,Tarde,116,CAMPINA GRANDE DO SUL,PR,Sul,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
06/11/24,20,0.833333333,1200,Noite,277,FERNANDES PINHEIRO,PR,Sul,Roubo,De Carga de Alimentos,Alimentos,1,,,
06/11/24,1,0.041666667,60,Noite,116,RIO DE JANEIRO,RJ,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
06/11/24,11,0.458333333,660,Manhã,040,RIO DE JANEIRO,RJ,Sudeste,Roubo,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
06/11/24,4,0.166666667,240,Noite,116,SAO PAULO,SP,Sudeste,Roubo,Saque de Carga,Saque de Carga,1,,,
07/11/24,23,0.958333333,1380,Noite,324,TANQUINHO,BA,Nordeste,Roubo,De Carga de Alimentos,Alimentos,1,,,
07/11/24,4,0.166666667,240,Noite,040,CAPIM BRANCO,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
07/11/24,3,0.125,180,Noite,040,CONTAGEM,MG,Sudeste,Furto,de Carga de Bebidas,Bebidas,1,,,
07/11/24,3,0.125,180,Noite,101,SAO GONCALO,RJ,Sudeste,Roubo,De Carga de Medicamentos,Medicamentos,1,,,
07/11/24,2,0.083333333,120,Noite,116,SAO LOURENCO DA SERRA,SP,Sudeste,Roubo,De Carga de Eletrodomésticos,Eletrodomésticos,1,,,
08/11/24,23,0.958333333,1380,Noite,262,BOM DESPACHO,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
08/11/24,23,0.958333333,1380,Noite,381,CARMO DA CACHOEIRA,MG,Sudeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
08/11/24,7,0.291666667,420,Manhã,101,CAMPOS DOS GOYTACAZES,RJ,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
08/11/24,2,0.083333333,120,Noite,101,PALHOCA,SC,Sul,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
08/11/24,21,0.875,1260,Noite,116,BARRA DO TURVO,SP,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
08/11/24,5,0.208333333,300,Noite,116,MIRACATU,SP,Sudeste,Furto,De Carga de Alimentos,Alimentos,1,,,
08/11/24,3,0.125,180,Noite,116,MIRACATU,SP,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
09/11/24,0,0,0,Noite,101,GANDU,BA,Nordeste,Roubo,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
09/11/24,1,0.041666667,60,Noite,101,IBIRAPITANGA,BA,Nordeste,Roubo,De Carga de Eletrodomésticos,Eletrodomésticos,1,,,
09/11/24,1,0.041666667,60,Noite,040,CONTAGEM,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
09/11/24,5,0.208333333,300,Noite,116,CAJATI,SP,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
09/11/24,0,0,0,Noite,116,MIRACATU,SP,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
10/11/24,2,0.083333333,120,Noite,040,SETE LAGOAS,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
10/11/24,15,0.625,900,Tarde,381,ANTONIO DIAS,MG,Sudeste,Furto,De Carga de Eletrodomésticos,Eletrodomésticos,1,,,
10/11/24,0,0,0,Noite,153,PORTO VITORIA,PR,Sul,Furto,De Carga de Alimentos,Alimentos,1,,,
10/11/24,13,0.541666667,780,Tarde,116,RESENDE,RJ,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
11/11/24,6,0.25,360,Manhã,381,EXTREMA,MG,Sudeste,Furto,De Carga (Outras não relacionadas),Carga (Outras não relacionadas),1,,,
11/11/24,4,0.166666667,240,Noite,381,SANTA LUZIA,MG,Sudeste,Furto,De Carga de Eletrodomésticos,Eletrodomésticos,1,,,
11/11/24,13,0.541666667,780,Tarde,070,GENERAL CARNEIRO,MT,Centro-Oeste,Furto,de Carga de Gado/Outros Animais,Gado/Outros Animais,1,,,
11/11/24,23,0.958333333,1380,Noite,116,RIO DE JANEIRO,RJ,Sudeste,Roubo,De Carga de Eletrodomésticos,Eletrodomésticos,1,,,
12/11/24,10,0.416666667,600,Manhã,381,BELA VISTA DE MINAS,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
12/11/24,0,0,0,Noite,116,DIVINO,MG,Sudeste,Furto,Saque de Carga,Saque de Carga,1,,,
12/11/24,6,0.25,360,Manhã,163,NOVO PROGRESSO,PA,Norte,Furto,De Carga de Alimentos,Alimentos,1,,,
12/11/24,16,0.666666667,960,Tarde,116,PIRAI,RJ,Sudeste,Furto,De Carga de Eletroeletrônicos,Eletroeletrônicos,1,,,
